#S                                              mean_x                                      mean_xp
5.657999999999996987e+01 -4.467505942975966704e-01 1.761838941891857857e-01
5.668999999999996930e+01 -4.273703659367862340e-01 1.761838941891857580e-01
5.679999999999996874e+01 -4.079901375759757975e-01 1.761838941891857302e-01
5.679999999999996874e+01 -4.079901375759757975e-01 1.761838941891857302e-01
5.719999999999996732e+01 -3.374713603881546176e-01 1.764030803716556128e-01
5.730999999999996675e+01 -3.180670215472725104e-01 1.764030803716555851e-01
5.741999999999996618e+01 -2.986626827063904033e-01 1.764030803716555573e-01
5.752999999999996561e+01 -2.792583438655082961e-01 1.764030803716555296e-01
5.763999999999996504e+01 -2.598540050246261890e-01 1.764030803716555018e-01
5.774999999999996447e+01 -2.404496661837440818e-01 1.764030803716554741e-01
5.774999999999996447e+01 -2.404496661837440818e-01 1.764030803716554741e-01
5.804999999999996163e+01 -1.868383997728433610e-01 1.808206818850836006e-01
5.834999999999996589e+01 -1.320693313509382905e-01 1.841177720401755147e-01
5.864999999999996305e+01 -7.648185441335499102e-02 1.862739193966409246e-01
5.894999999999996732e+01 -2.042043397725606599e-02 1.872757627195748009e-01
5.924999999999996447e+01 3.576752800251423864e-02 1.871170937765526121e-01
5.924999999999996447e+01 3.576752800251423864e-02 1.871170937765526121e-01
5.935999999999996390e+01 5.635040831793503013e-02 1.871170937765526121e-01
5.946999999999996334e+01 7.693328863335582857e-02 1.871170937765526121e-01
5.957999999999996277e+01 9.751616894877661312e-02 1.871170937765526121e-01
5.968999999999996220e+01 1.180990492641973977e-01 1.871170937765526121e-01
5.979999999999996163e+01 1.386819295796181684e-01 1.871170937765526121e-01
5.979999999999996163e+01 1.386819295796181684e-01 1.871170937765526121e-01
5.999999999999996447e+01 1.761097926828229243e-01 1.871633713545976518e-01
5.999999999999996447e+01 1.761097926828229243e-01 1.871633713545976518e-01
6.019999999999996732e+01 2.135480118582805120e-01 1.872206550065657338e-01
6.030999999999996675e+01 2.341422839090027408e-01 1.872206550065657338e-01
6.041999999999996618e+01 2.547365559597249973e-01 1.872206550065657338e-01
6.052999999999996561e+01 2.753308280104472261e-01 1.872206550065657338e-01
6.063999999999996504e+01 2.959251000611694549e-01 1.872206550065657338e-01
6.074999999999996447e+01 3.165193721118916836e-01 1.872206550065657338e-01
6.074999999999996447e+01 3.165193721118916836e-01 1.872206550065657338e-01
6.104999999999996163e+01 3.716468429238776738e-01 1.801059135587294302e-01
6.134999999999996589e+01 4.244712889687758395e-01 1.718750900358766986e-01
6.164999999999996305e+01 4.746653672061025842e-01 1.625791892851771447e-01
6.194999999999996732e+01 5.219180344841588548e-01 1.522758162347249977e-01
6.224999999999996447e+01 5.659364750152573453e-01 1.410288189267335512e-01
6.224999999999996447e+01 5.659364750152573453e-01 1.410288189267335512e-01
6.235999999999996390e+01 5.814496450971979868e-01 1.410288189267335235e-01
6.246999999999996334e+01 5.969628151791386284e-01 1.410288189267335235e-01
6.257999999999996277e+01 6.124759852610792699e-01 1.410288189267335235e-01
6.268999999999996220e+01 6.279891553430199114e-01 1.410288189267335235e-01
6.279999999999996163e+01 6.435023254249605529e-01 1.410288189267335235e-01
6.279999999999996163e+01 6.435023254249605529e-01 1.410288189267335235e-01
6.319999999999996021e+01 6.998359615405829182e-01 1.406338405251799373e-01
6.330999999999995964e+01 7.153056839983527038e-01 1.406338405251799373e-01
6.341999999999995907e+01 7.307754064561224894e-01 1.406338405251799373e-01
6.352999999999995850e+01 7.462451289138922750e-01 1.406338405251799373e-01
6.363999999999995794e+01 7.617148513716620606e-01 1.406338405251799373e-01
6.374999999999995737e+01 7.771845738294318462e-01 1.406338405251799373e-01
6.374999999999995737e+01 7.771845738294318462e-01 1.406338405251799373e-01
6.404999999999995453e+01 8.169231104631511364e-01 1.241528454313291507e-01
6.434999999999995168e+01 8.515993300288638990e-01 1.069024987786680453e-01
6.464999999999996305e+01 8.809983505922590608e-01 8.898969768292402938e-02
6.494999999999996021e+01 9.049379920170720348e-01 7.052544436397545358e-02
6.524999999999995737e+01 9.232699049007300207e-01 5.162415828617653024e-02
6.524999999999995737e+01 9.232699049007300207e-01 5.162415828617653024e-02
6.535999999999995680e+01 9.289485623122094582e-01 5.162415828617652330e-02
6.546999999999995623e+01 9.346272197236888957e-01 5.162415828617651636e-02
6.557999999999995566e+01 9.403058771351683331e-01 5.162415828617650942e-02
6.568999999999995509e+01 9.459845345466477706e-01 5.162415828617650249e-02
6.579999999999995453e+01 9.516631919581272081e-01 5.162415828617649555e-02
6.579999999999995453e+01 9.516631919581272081e-01 5.162415828617649555e-02
6.599999999999995737e+01 9.620161059102856349e-01 5.190548856520613152e-02
6.599999999999995737e+01 9.620161059102856349e-01 5.190548856520613152e-02
6.619999999999996021e+01 9.724255908693679729e-01 5.218987112759668895e-02
6.630999999999995964e+01 9.781664766934036193e-01 5.218987112759668201e-02
6.641999999999995907e+01 9.839073625174392657e-01 5.218987112759667507e-02
6.652999999999995850e+01 9.896482483414749121e-01 5.218987112759666813e-02
6.663999999999995794e+01 9.953891341655105585e-01 5.218987112759666119e-02
6.674999999999995737e+01 1.001130019989546094e+00 5.218987112759666119e-02
6.674999999999995737e+01 1.001130019989546094e+00 5.218987112759666119e-02
6.704999999999995453e+01 1.013668901332803518e+00 3.135947713063731018e-02
6.734999999999995168e+01 1.019926269379646921e+00 1.033475442110812041e-02
6.764999999999996305e+01 1.019863348410966930e+00 -1.075401079502189515e-02
6.794999999999996021e+01 1.013480528336035968e+00 -3.177613545258101135e-02
6.824999999999995737e+01 1.000817362276305911e+00 -5.260134944523814360e-02
6.824999999999995737e+01 1.000817362276305911e+00 -5.260134944523814360e-02
6.835999999999995680e+01 9.950312138373297310e-01 -5.260134944523814360e-02
6.846999999999995623e+01 9.892450653983535513e-01 -5.260134944523814360e-02
6.857999999999995566e+01 9.834589169593773716e-01 -5.260134944523814360e-02
6.868999999999995509e+01 9.776727685204011919e-01 -5.260134944523814360e-02
6.879999999999995453e+01 9.718866200814250123e-01 -5.260134944523814360e-02
6.879999999999995453e+01 9.718866200814250123e-01 -5.260134944523814360e-02
6.919999999999996021e+01 9.507326050665391159e-01 -5.316665237430188290e-02
6.930999999999995964e+01 9.448842733053659515e-01 -5.316665237430187596e-02
6.941999999999995907e+01 9.390359415441927871e-01 -5.316665237430186902e-02
6.952999999999995850e+01 9.331876097830196226e-01 -5.316665237430186208e-02
6.963999999999995794e+01 9.273392780218464582e-01 -5.316665237430185514e-02
6.974999999999995737e+01 9.214909462606732937e-01 -5.316665237430185514e-02
6.974999999999995737e+01 9.214909462606732937e-01 -5.316665237430185514e-02
7.004999999999995453e+01 9.027022751105814313e-01 -7.202643194118879544e-02
7.034999999999995168e+01 8.783197297315830099e-01 -9.043987741482496789e-02
7.064999999999996305e+01 8.484944041177794327e-01 -1.082928841774079276e-01
7.094999999999996021e+01 8.134111201367095756e-01 -1.254748205431612806e-01
7.124999999999995737e+01 7.732872822234114762e-01 -1.418792133218839402e-01
7.124999999999995737e+01 7.732872822234114762e-01 -1.418792133218839402e-01
7.135999999999995680e+01 7.576805687580042692e-01 -1.418792133218839679e-01
7.146999999999995623e+01 7.420738552925970621e-01 -1.418792133218839679e-01
7.157999999999995566e+01 7.264671418271898551e-01 -1.418792133218839679e-01
7.168999999999995509e+01 7.108604283617826480e-01 -1.418792133218839679e-01
7.179999999999995453e+01 6.952537148963754410e-01 -1.418792133218839679e-01
7.179999999999995453e+01 6.952537148963754410e-01 -1.418792133218839679e-01
7.199999999999995737e+01 6.668980361981730054e-01 -1.416789631897729940e-01
7.199999999999995737e+01 6.668980361981730054e-01 -1.416789631897729940e-01
7.219999999999996021e+01 6.385815741962310721e-01 -1.414870444375197212e-01
7.230999999999995964e+01 6.230179993081038647e-01 -1.414870444375197212e-01
7.241999999999995907e+01 6.074544244199766574e-01 -1.414870444375197212e-01
7.252999999999995850e+01 5.918908495318494500e-01 -1.414870444375197212e-01
7.263999999999995794e+01 5.763272746437222427e-01 -1.414870444375197212e-01
7.274999999999995737e+01 5.607636997555950353e-01 -1.414870444375197212e-01
7.274999999999995737e+01 5.607636997555950353e-01 -1.414870444375197212e-01
7.304999999999995453e+01 5.166239609294192014e-01 -1.526258281752063684e-01
7.334999999999995168e+01 4.692828017227247406e-01 -1.628188186979773744e-01
7.364999999999996305e+01 4.190335862908404208e-01 -1.720028519831117153e-01
7.394999999999996021e+01 3.661876994601701019e-01 -1.801210163239203854e-01
7.424999999999995737e+01 3.110726171356694714e-01 -1.871230050007549883e-01
7.424999999999995737e+01 3.110726171356694714e-01 -1.871230050007549883e-01
7.435999999999995680e+01 2.904890865855864202e-01 -1.871230050007549883e-01
7.446999999999995623e+01 2.699055560355033689e-01 -1.871230050007549883e-01
7.457999999999995566e+01 2.493220254854203177e-01 -1.871230050007549883e-01
7.468999999999995509e+01 2.287384949353372665e-01 -1.871230050007549883e-01
7.479999999999995453e+01 2.081549643852542153e-01 -1.871230050007549883e-01
7.479999999999995453e+01 2.081549643852542153e-01 -1.871230050007549883e-01
7.519999999999996021e+01 1.332842163021162318e-01 -1.872233975103143599e-01
7.530999999999995964e+01 1.126896425759816578e-01 -1.872233975103143599e-01
7.541999999999995907e+01 9.209506884984708375e-02 -1.872233975103143599e-01
7.552999999999995850e+01 7.150049512371250970e-02 -1.872233975103143599e-01
7.563999999999995794e+01 5.090592139757792872e-02 -1.872233975103143599e-01
7.574999999999995737e+01 3.031134767144335121e-02 -1.872233975103143599e-01
7.574999999999995737e+01 3.031134767144335121e-02 -1.872233975103143599e-01
7.604999999999995453e+01 -2.589156702880388711e-02 -1.872690922797564939e-01
7.634999999999995168e+01 -8.193403661493127432e-02 -1.861543161186807460e-01
7.664999999999996305e+01 -1.374687765669072026e-01 -1.838859770828362161e-01
7.694999999999996021e+01 -1.921516486686309089e-01 -1.804781316375958511e-01
7.724999999999995737e+01 -2.456437935669717187e-01 -1.759518975527234741e-01
7.724999999999995737e+01 -2.456437935669717187e-01 -1.759518975527234741e-01
7.735999999999995680e+01 -2.649985022977713323e-01 -1.759518975527234741e-01
7.746999999999995623e+01 -2.843532110285709180e-01 -1.759518975527234741e-01
7.757999999999995566e+01 -3.037079197593705038e-01 -1.759518975527234741e-01
7.768999999999995509e+01 -3.230626284901700895e-01 -1.759518975527234741e-01
7.779999999999995453e+01 -3.424173372209696753e-01 -1.759518975527234741e-01
7.779999999999995453e+01 -3.424173372209696753e-01 -1.759518975527234741e-01
7.799999999999995737e+01 -3.776181294871837069e-01 -1.760577500740868329e-01
7.799999999999995737e+01 -3.776181294871837069e-01 -1.760577500740868329e-01
7.819999999999996021e+01 -4.128411274500451977e-01 -1.761739556073563806e-01
7.830999999999995964e+01 -4.322202625668544185e-01 -1.761739556073563806e-01
7.841999999999995907e+01 -4.515993976836636392e-01 -1.761739556073563806e-01
7.852999999999995850e+01 -4.709785328004728600e-01 -1.761739556073563806e-01
7.863999999999995794e+01 -4.903576679172820807e-01 -1.761739556073563806e-01
7.874999999999995737e+01 -5.097368030340913014e-01 -1.761739556073563806e-01
7.874999999999995737e+01 -5.097368030340913014e-01 -1.761739556073563806e-01
7.904999999999995453e+01 -5.609550216219385543e-01 -1.651043980843299452e-01
7.934999999999995168e+01 -6.086971086816550525e-01 -1.530117200231234376e-01
7.964999999999996305e+01 -6.526672155842937473e-01 -1.399708574486511203e-01
7.994999999999996021e+01 -6.925928679441969438e-01 -1.260626221048040674e-01
8.024999999999995737e+01 -7.282266540909090313e-01 -1.113732006794926482e-01
8.024999999999995737e+01 -7.282266540909090313e-01 -1.113732006794926482e-01
8.035999999999995680e+01 -7.404777061656532267e-01 -1.113732006794926344e-01
8.046999999999995623e+01 -7.527287582403974220e-01 -1.113732006794926205e-01
8.057999999999995566e+01 -7.649798103151416173e-01 -1.113732006794926066e-01
8.068999999999995509e+01 -7.772308623898858126e-01 -1.113732006794925927e-01
8.079999999999995453e+01 -7.894819144646300080e-01 -1.113732006794925927e-01
8.079999999999995453e+01 -7.894819144646300080e-01 -1.113732006794925927e-01
8.119999999999996021e+01 -8.339366001778297788e-01 -1.108958709880904503e-01
8.130999999999995964e+01 -8.461351459865197322e-01 -1.108958709880904503e-01
8.141999999999995907e+01 -8.583336917952096856e-01 -1.108958709880904503e-01
8.152999999999995850e+01 -8.705322376038996390e-01 -1.108958709880904503e-01
8.163999999999995794e+01 -8.827307834125895925e-01 -1.108958709880904503e-01
8.174999999999995737e+01 -8.949293292212795459e-01 -1.108958709880904503e-01
8.174999999999995737e+01 -8.949293292212795459e-01 -1.108958709880904503e-01
8.204999999999995453e+01 -9.253908700033572909e-01 -9.207613342063647455e-02
8.234999999999995168e+01 -9.501179396512573483e-01 -7.268581757499932572e-02
8.264999999999996305e+01 -9.689573092195393755e-01 -5.284508154880725866e-02
8.294999999999996021e+01 -9.817922347198219102e-01 -3.267687460785553138e-02
8.324999999999995737e+01 -9.885431805610676026e-01 -1.230617529284581436e-02
8.324999999999995737e+01 -9.885431805610676026e-01 -1.230617529284581436e-02
8.335999999999995680e+01 -9.898968598432806854e-01 -1.230617529284581436e-02
8.346999999999995623e+01 -9.912505391254937681e-01 -1.230617529284581436e-02
8.357999999999995566e+01 -9.926042184077068509e-01 -1.230617529284581436e-02
8.368999999999995509e+01 -9.939578976899199336e-01 -1.230617529284581436e-02
8.379999999999995453e+01 -9.953115769721330164e-01 -1.230617529284581436e-02
8.379999999999995453e+01 -9.953115769721330164e-01 -1.230617529284581436e-02
8.399999999999995737e+01 -9.978021006201499565e-01 -1.259918323188732522e-02
8.399999999999995737e+01 -9.978021006201499565e-01 -1.259918323188732522e-02
8.419999999999996021e+01 -1.000351299657483262e+00 -1.289293206131254983e-02
8.430999999999995964e+01 -1.001769522184227545e+00 -1.289293206131254810e-02
8.441999999999995907e+01 -1.003187744710971829e+00 -1.289293206131254636e-02
8.452999999999995850e+01 -1.004605967237716113e+00 -1.289293206131254463e-02
8.463999999999995794e+01 -1.006024189764460397e+00 -1.289293206131254289e-02
8.474999999999995737e+01 -1.007442412291204681e+00 -1.289293206131254116e-02
8.474999999999995737e+01 -1.007442412291204681e+00 -1.289293206131254116e-02
8.504999999999995453e+01 -1.008184831867185549e+00 7.946025713833617873e-03
8.534999999999995168e+01 -1.002679721881695629e+00 2.873574347961942513e-02
8.564999999999996305e+01 -9.909611964537846651e-01 4.934739131102686832e-02
8.594999999999996021e+01 -9.731018730556769691e-01 6.965324274850429043e-02
8.624999999999995737e+01 -9.492124225161251427e-01 8.952746629458374628e-02
8.624999999999995737e+01 -9.492124225161251427e-01 8.952746629458374628e-02
8.635999999999995680e+01 -9.393644012237208907e-01 8.952746629458374628e-02
8.646999999999995623e+01 -9.295163799313166386e-01 8.952746629458374628e-02
8.657999999999995566e+01 -9.196683586389123866e-01 8.952746629458374628e-02
8.668999999999995509e+01 -9.098203373465081345e-01 8.952746629458374628e-02
8.679999999999995453e+01 -8.999723160541038824e-01 8.952746629458374628e-02
8.679999999999995453e+01 -8.999723160541038824e-01 8.952746629458374628e-02
8.719999999999996021e+01 -8.640568909187074098e-01 9.004613939667913125e-02
8.730999999999995964e+01 -8.541518155850726934e-01 9.004613939667913125e-02
8.741999999999995907e+01 -8.442467402514379771e-01 9.004613939667913125e-02
8.752999999999995850e+01 -8.343416649178032607e-01 9.004613939667913125e-02
8.763999999999995794e+01 -8.244365895841685443e-01 9.004613939667913125e-02
8.774999999999995737e+01 -8.145315142505338279e-01 9.004613939667913125e-02
8.774999999999995737e+01 -8.145315142505338279e-01 9.004613939667913125e-02
8.804999999999995453e+01 -7.850218297377014043e-01 1.065834355118549653e-01
8.834999999999995168e+01 -7.506475143232091973e-01 1.224602543582975767e-01
8.864999999999996305e+01 -7.116215790987948653e-01 1.375782103107290044e-01
8.894999999999996021e+01 -6.681858603590267176e-01 1.518436202728162820e-01
8.924999999999995737e+01 -6.206095209878064178e-01 1.651680842135147265e-01
